UhaveE_ID	UID	EID	site	longitude	latitude	altitude	time_zone	daylight_saving	water_vapor	light_pollution(m/sas)
1509	508	1390	Llano del Hato National Astronomical Observatory	-119.89526686294971	-17.340764377304737	764.7775611116963	UTC-7	n	8.50607974963769	18.576356676950173
1510	508	1935	Meyer-Womble Observatory	-129.54213934937212	-0.12532496938803206	1237.176083391084	UTC-8	n	8.168338162410537	16.19243902719512
1511	509	1908	Indian Astronomical Observatory	92.91154998254223	0.03310200626195581	184.11059326484778	UTC+6	n	3.990634904240294	21.463032311287563
1512	509	2020	Mauna Kea Observatory	-175.08740666851338	-21.609068315509447	2512.625372489964	UTC-11	n	1.9718153787267845	22.76418325707714
1513	509	2608	Concordia Station	-85.01421733176298	-23.69443460236578	504.78816302946063	UTC-5	n	8.500469787804175	20.759568109703707
1514	510	1016	Barcroft Observatory	-16.212844647899004	54.927362368563706	218.3161350149586	UTC-1	n	5.886637655227659	24.829979681786433
1515	510	378	Mauna Kea Observatory	-164.4724111575765	54.55332273680091	5111.017538443046	UTC-10	n	8.289895320423707	22.213903430855492
1516	510	1301	Large Latin American Millimeter Array	2.639250553718142	28.745575511674488	523.3946842858636	UTC+0	n	2.594902384577895	24.69534909350018
1517	511	2316	Llano de Chajnantor Observatory	-99.26346636229316	46.066569708588204	3688.991871118592	UTC-6	n	3.666919010995416	17.306240627677617
1518	511	749	Large Latin American Millimeter Array	-153.26011296389305	-2.7507908178289284	4423.551877314343	UTC-10	n	6.273630277759041	18.253801968339033
1519	511	2764	Mount Graham International Observatory	150.5105944526286	47.50987569356219	3174.086149158557	UTC+10	n	7.206514895595506	20.053587975642266
1520	512	511	Concordia Station	-20.833396425499615	-26.36868342595875	3693.1959686813625	UTC-1	n	8.543149053723525	20.52088217380171
1521	512	614	James Ax Observatory	61.92134801241767	37.50875484886875	3756.439637812241	UTC+4	n	7.549614293261638	16.359111982929917
1522	512	1679	Iranian National Observatory	-11.39728925396227	-66.48848694925292	321.0680781423988	UTC+0	n	4.179874151798074	18.594445714928227
1523	512	2260	Mauna Kea Observatory	72.39879463930751	-46.34291456653534	1119.2002299682108	UTC+4	n	0.07812075831090448	24.9734074121243
1524	513	407	Llano del Hato National Astronomical Observatory	-79.55303880126255	41.53562153215486	1572.3630243438308	UTC-5	n	7.867048521830721	19.085952803566723
1525	513	1509	Mauna Kea Observatory	-149.81891888816887	-51.55528121916667	4303.949641923795	UTC-9	n	8.36285561752753	21.124713042901433
1526	513	1705	Gornergrat Observatory	19.109645125648598	-78.25994804354515	5043.00862807849	UTC+1	n	3.4838442149716995	15.440789642231449
1527	514	2478	Sphinx Observatory	177.37037699860218	52.23273712806997	2914.425483365613	UTC+11	y	9.07142114832675	24.316490826922557
1528	515	1305	Chacaltaya Astrophysical Observatory	-96.3217016172949	22.06660794122834	2073.877813999543	UTC-6	n	6.32551041731498	18.671031780515484
1529	515	1714	University of Tokyo Atacama Observatory	-109.67650387243366	78.20327220345155	636.7441825571274	UTC-7	n	4.852846167698944	22.442713124996025
1530	515	744	Very Long Baseline Array	-96.0272791332553	-8.981561832147946	373.28316204444593	UTC-6	n	9.144413758440304	21.928188551590953
1531	515	2740	Gornergrat Observatory	-164.8836014496599	26.093439596805325	4131.7375037024185	UTC-10	n	7.827025864864805	21.462777381020132
1532	516	991	Atacama Cosmology Telescope	68.87454858624616	-0.04770215452813886	1509.882833264955	UTC+4	n	7.901967017801823	21.72469479879938
1533	516	464	Barcroft Observatory	113.68350784375383	-42.4697474052768	63.40506976744265	UTC+7	n	6.586628747987487	24.572794268992006
1534	516	216	Receiver Lab Telescope	-52.38614780625893	-56.95453954473331	1104.2679904888448	UTC-3	n	1.8492251639683477	18.30644609407253
1535	517	411	European Extremely Large Telescope	87.68307539657394	75.52185535607015	2648.9997373724464	UTC+5	n	9.152526442746996	17.87977955526298
1536	517	2614	Mauna Loa Observatory	20.67743163100573	-65.35406925278487	3683.631788553937	UTC+1	n	4.454631730692446	22.188582533803924
1537	517	2648	Plateau Observatory	-15.883121042755704	-8.56199227439113	4854.331192963496	UTC-1	y	4.441250512038556	20.077549991513436
1538	518	936	Peak Terskol Observatory	164.0789344101011	-76.50238234024931	385.06331064605536	UTC+10	y	7.719126023690016	19.231326031422288
1539	518	2865	Mauna Loa Observatory	3.6966171250658704	-9.155280241038554	1834.4723678196256	UTC+0	n	4.171687861049489	19.74261340524402
1540	519	2490	Chacaltaya Astrophysical Observatory	111.96644203384687	-28.658686067549425	4358.424624144592	UTC+7	n	7.814496602718482	15.771670044909861
1541	519	1426	Very Long Baseline Array	-97.38498463427896	78.21545979558633	521.3662385861658	UTC-6	n	3.2906238511999417	23.54744723704409
1542	519	1787	Yangbajing International Cosmic Ray Observatory	43.96266752771325	54.54219023824271	3842.3676970193947	UTC+2	n	5.09341184119108	22.315220475642505
1543	519	2519	Atacama Cosmology Telescope	104.2202473941988	-21.45576673136592	1805.454396485164	UTC+6	n	9.278987733297553	15.111718490488341
1544	520	508	Indian Astronomical Observatory	1.4290221903357292	-10.29992511028469	4150.685058226996	UTC+0	y	1.8977481657530304	16.41455985618587
1545	521	641	Llano del Hato National Astronomical Observatory	-56.027464074432174	-64.32441289777466	3902.012429001517	UTC-3	n	3.1643528223953474	17.002521886737522
1546	521	1212	Receiver Lab Telescope	-129.52561143532876	32.59819388964078	4718.011164678869	UTC-8	n	1.3823629698559892	21.67518642097654
1547	521	1162	Notre Dame University-Louaiz Observatory	168.11922600838193	31.647717194285434	906.9940182922519	UTC+11	n	2.121730778259263	18.44305707250612
1548	521	1104	Chacaltaya Astrophysical Observatory	33.6706520428759	-1.5658738504698277	2435.537347703233	UTC+2	n	2.9515444445532744	23.459051528403563
1549	522	2261	Barcroft Observatory	-53.72005067491767	47.17050080870774	2663.9967593819924	UTC-3	n	5.989421361762983	20.2387705883475
1550	522	524	Large Millimeter Telescope	-44.824442653505656	-35.3836390549813	2762.7501775408955	UTC-2	n	5.439598183259263	19.521485852356815
1551	522	851	European Extremely Large Telescope	-38.97206525245028	55.487293786866275	4130.368575554287	UTC-2	n	9.359648197585818	17.305368398326117
1552	522	1773	Meyer-Womble Observatory	-97.15170714699633	33.52165510710981	414.7538922297479	UTC-6	n	5.210887770434587	16.735996131115527
1553	523	1297	High Altitude Water Cherenkov Gamma-Ray Observatory	39.184578278040846	-14.78407084084715	4456.369124734399	UTC+2	n	1.2617502511767764	16.853806594960563
1554	523	77	Gornergrat Observatory	-34.52288556548831	25.276850359757944	4308.732920591733	UTC-2	n	2.8860508413559796	19.2682775225914
1555	523	1055	Mount Graham International Observatory	112.55399649773983	67.45147082541303	4750.303513161437	UTC+7	n	9.447931755431679	20.4453429148776
1556	523	1981	Notre Dame University-Louaiz Observatory	12.224340125556694	0.01655371635669667	4094.895470396142	UTC+0	y	5.513383029976443	15.806963304134515
1557	524	1013	Meyer-Womble Observatory	-142.10690154206623	48.627495714756776	170.2621601517745	UTC-9	n	9.29478348402178	16.09547105902287
1558	524	675	Llano de Chajnantor Observatory	-157.8034969999478	41.48753722816679	283.1434118761876	UTC-10	n	8.282778921320483	18.738964034443548
1559	524	909	Yangbajing International Cosmic Ray Observatory	143.97369328585347	67.82646670072046	1704.8245428620155	UTC+9	n	7.835569012157391	17.378909626891314
1560	524	395	Peak Terskol Observatory	-125.99617947905622	-51.18187151042676	2009.1321638224724	UTC-8	n	1.5934164692724695	20.837147087511184
1561	524	1133	European Extremely Large Telescope	-3.993687686911045	23.554292918843117	8.358845686711458	UTC+0	n	2.3094674745225174	23.473123886919986
1562	525	771	Magdalena Ridge Observatory	50.81097621516983	-71.83195925897724	2446.3032661954753	UTC+3	n	4.718652450754616	22.65615391790867
1563	525	2070	Large Latin American Millimeter Array	-82.9878160458741	0.43819334527127296	180.11847892116157	UTC-5	n	8.567189539264607	17.135326359049113
1564	525	21	European Extremely Large Telescope	157.69652547644267	-18.949264966899833	1062.685683768587	UTC+10	n	5.700974753812278	23.018100638753324
1565	526	555	Sphinx Observatory	122.48249750465317	76.01633000447555	669.2750477785003	UTC+8	n	8.284225827678384	23.19254233307221
1566	526	532	Magdalena Ridge Observatory	-151.09390752040989	63.10901414548928	3556.4946906202777	UTC-10	y	8.582886543837686	21.876390463045595
1567	526	2411	Atacama Cosmology Telescope	-33.487757462300266	-45.761938294482576	404.5368934914865	UTC-2	n	3.279559845297806	18.844436282166544
1568	526	1823	Magdalena Ridge Observatory	139.90522056574287	27.19660490275224	2413.652585869796	UTC+9	n	4.613594114119202	20.831297314572886
1569	527	1034	Notre Dame University-Louaiz Observatory	170.11860524105566	-73.19495601941284	1087.9771984080705	UTC+11	n	0.0899588953621755	19.337054482657084
1570	527	2828	Shiquanhe Observatory 	122.40613948224882	67.89063165714975	1785.1215771832449	UTC+8	n	6.344008104981784	23.5176421401461
1571	527	2414	Receiver Lab Telescope	-160.5509799515726	-61.746733234425086	653.8471417670477	UTC-10	n	2.40378023155046	16.077185579043864
1572	527	2093	James Ax Observatory	91.7670862348599	12.704879455460201	457.22208971815724	UTC+6	n	2.847974607999787	15.757082050649439
1573	528	782	Gornergrat Observatory	-17.10210737144419	20.27339372437592	3329.763308532173	UTC-1	y	9.638774377516697	21.927253708814757
1574	528	414	Very Long Baseline Array	8.259725580618067	-47.63685857751872	4450.202411969389	UTC+0	n	0.3486928720663196	17.459125376762117
1575	528	1080	Iranian National Observatory	129.9791981329741	64.98113278549658	1029.9675455934348	UTC+8	n	8.99595784966817	16.185308337094604
1576	528	272	Concordia Station	39.25091076512379	19.42355004903648	1160.2897717553365	UTC+2	n	0.9623891843916321	22.019112821128505
1577	529	1666	Plateau Observatory	123.86040050785238	-22.661079919292973	1477.5450725985304	UTC+8	n	1.2523483157983262	16.17201804501836
1578	529	2584	Indian Astronomical Observatory	-80.84347554933939	-68.79753836868213	528.1055430631498	UTC-5	n	1.6701874825908736	18.875155345931308
1579	529	1538	Llano del Hato National Astronomical Observatory	-93.09293946072776	-22.90777905168067	1352.0486007017694	UTC-6	n	7.524424597981092	24.58099925889289
1580	529	2950	University of Tokyo Atacama Observatory	-154.14050769241487	-60.93193842628832	1133.521879705943	UTC-10	y	1.5826507929482958	16.86886921805511
1581	530	1539	Chacaltaya Astrophysical Observatory	122.2572852980012	-1.0058912249096608	3337.090134174392	UTC+8	n	5.8758183264245964	20.129269198412718
1582	530	2085	University of Tokyo Atacama Observatory	158.25649513071937	-24.68412185011605	4335.650463943767	UTC+10	n	0.7088719923468112	23.613219587923098
1583	531	1736	James Ax Observatory	19.833835386972282	57.6413718839533	2397.70632257536	UTC+1	n	3.852701044375907	22.472905637366498
1584	531	2875	Meyer-Womble Observatory	-179.01443944940516	-1.1928400895305913	4400.232735536942	UTC-11	n	3.6040791143099704	17.765868003918655
1585	532	1028	Peak Terskol Observatory	37.692843845492604	49.1873056859057	4923.379194120336	UTC+2	n	1.1089680191452944	16.44793140264776
1586	532	1906	European Extremely Large Telescope	-75.33136597578905	76.61893184507198	4822.732236846217	UTC-5	n	6.754412026465602	18.039789491616734
1587	533	1579	Llano de Chajnantor Observatory	4.70170692795611	-3.3086069070680253	2077.9000165076523	UTC+0	n	7.271459184622865	24.805946336027404
1588	533	2576	Peak Terskol Observatory	177.5189990196272	3.449708980611746	2899.660430695186	UTC+11	y	6.87048159413178	17.96038325457709
1589	533	2483	Mauna Loa Observatory	-161.02406737971808	36.665252334124006	4671.282878358733	UTC-10	n	2.8818649135191423	19.76223712416198
1590	534	2967	European Extremely Large Telescope	-132.20283042646568	-68.18657342151369	395.6786565424464	UTC-8	n	0.8926615124411552	23.217696023792172
1591	535	1874	High Altitude Water Cherenkov Gamma-Ray Observatory	-0.7393957464699099	-31.837974317937153	3833.9552174418664	UTC+0	n	9.091087896262065	17.014759610711018
1592	535	2530	Large Latin American Millimeter Array	-85.94626197362005	-59.94712031005099	1307.1539303213767	UTC-5	n	6.3222624426449405	21.83445903085606
1593	535	1491	Gornergrat Observatory	-41.63607681770898	-46.87987480143052	3688.9622086087106	UTC-2	n	3.826769527063445	20.420202030904733
1594	535	2303	Large Millimeter Telescope	15.412741416790738	52.24441646677266	2489.5784029150104	UTC+1	n	5.170619508976195	20.80245725321471
1595	536	2634	James Ax Observatory	145.40245569400327	2.399866765611094	4530.089496130073	UTC+9	n	7.749982272588837	15.456765504708533
1596	536	616	Atacama Cosmology Telescope	110.62346456363349	-29.629280482535947	3622.306353492064	UTC+7	n	1.568612923123558	23.1535944963239
1597	536	898	Yangbajing International Cosmic Ray Observatory	41.84760534054095	-77.49123585222921	3687.194701179879	UTC+2	n	7.733545629168974	20.095728125142937
1598	536	2755	Magdalena Ridge Observatory	61.4267450074517	61.96725485585034	3178.873826055363	UTC+4	n	3.0647301491075307	18.450414940019666
1599	537	2958	Sphinx Observatory	-37.63554950094749	-72.88697142464363	4636.668884344658	UTC-2	n	8.169101894285358	24.60815298189137
1600	537	2729	Plateau Observatory	79.7181353226647	41.202217330301636	2244.2596624115113	UTC+5	n	7.541921070805262	23.827408282101302
1601	537	2880	Plateau Observatory	167.67281350134817	46.269801682143765	578.4454272922209	UTC+11	n	0.03580815809117621	15.08170144641232
1602	537	1037	Large Latin American Millimeter Array	133.6658086335715	-61.545097602590374	1640.2639742470392	UTC+8	n	4.937312483028451	23.595040050040495
1603	538	2947	Notre Dame University-Louaiz Observatory	64.27276661019437	64.32969901529702	755.7714483397879	UTC+4	n	5.91292427361961	22.223665903096652
1604	538	1389	Large Millimeter Telescope	-20.087358200565262	25.21236358310341	3977.5485871343208	UTC-1	n	2.393660815065608	16.602779404161254
1605	538	112	Very Long Baseline Array	58.45282133420557	-6.838100032943956	4036.57884950142	UTC+3	n	7.143614970111953	16.992147170696057
1606	538	348	Llano de Chajnantor Observatory	38.53568366182233	10.313315087536694	2861.4306142606824	UTC+2	y	3.2366368174679017	22.823522233419855
1607	538	2081	University of Tokyo Atacama Observatory	63.775768840489405	-49.31603191410353	4220.53493210965	UTC+4	n	5.681713148431431	17.880184238132394
1608	539	1434	Indian Astronomical Observatory	100.15141357098787	-17.258638338449884	3782.2033922663086	UTC+6	n	3.1136703436681854	21.983597006723272
1609	539	1860	High Altitude Water Cherenkov Gamma-Ray Observatory	87.6760153579819	-37.191281538334344	3007.5329443915048	UTC+5	n	4.368024957299514	15.98192890064263
1610	539	2832	Concordia Station	174.67615803503912	3.9801644009457817	3033.1831877192444	UTC+11	n	6.204819408490426	24.989017664258643
1611	540	1156	Large Millimeter Telescope	72.8633172908228	34.94802866832555	3634.217789023278	UTC+4	n	5.217389478885048	22.499556200122214
1612	540	2359	Large Millimeter Telescope	-100.69927712603106	30.519877403073792	1742.935336669267	UTC-6	n	0.3013250081737928	21.208937910279268
1613	541	868	European Extremely Large Telescope	-126.49787468393593	-58.90040537395624	1591.5900011469212	UTC-8	n	6.535786221658282	18.47076763882157
1614	541	1840	Concordia Station	-130.48838402501997	60.56359569675536	915.4226024911325	UTC-8	n	0.7017612615181701	22.321698322249045
1615	541	2500	Meyer-Womble Observatory	90.19803414508641	2.3969363576499063	4679.951058968411	UTC+6	n	2.4288613180871765	15.562882768757309
1616	542	307	Yangbajing International Cosmic Ray Observatory	-39.14698660151777	69.43818213163411	3254.5204167323404	UTC-2	n	4.141365059627693	15.158842612118539
1617	542	1404	Concordia Station	-61.03155593026226	-24.04184447595705	4903.2665651158595	UTC-4	y	7.307462009725746	18.07565515085343
1618	542	2586	Indian Astronomical Observatory	142.88646022892368	3.8940246638551343	3162.345088742068	UTC+9	n	1.1813175981725654	16.064640294217547
1619	543	1915	University of Tokyo Atacama Observatory	-129.97362852321208	-44.148631967415675	1126.4894834538804	UTC-8	n	6.9908297417203435	23.97808276804816
1620	543	506	Magdalena Ridge Observatory	-173.05363286631373	-72.08644492221205	763.4986291741312	UTC-11	n	3.394435996143681	20.601342015470642
1621	543	750	Receiver Lab Telescope	102.10820039026123	72.29747308011108	3668.005718574957	UTC+6	n	1.118122832768218	16.328167674355242
1622	543	2022	European Extremely Large Telescope	164.79053172805936	21.82304110372317	2906.3050880254814	UTC+10	y	4.185098853233434	23.670657677172635
1623	544	2424	Llano de Chajnantor Observatory	-92.33340560347554	30.775600192582928	3907.4267296821295	UTC-6	n	6.638796540756957	16.20368242449898
1624	544	362	Yangbajing International Cosmic Ray Observatory	-167.80401205183955	-41.457019532938624	1868.0166228205446	UTC-11	n	1.984233988926889	18.430266355530232
1625	545	2538	Peak Terskol Observatory	121.12392789726266	68.97438959357297	1137.0810029623005	UTC+8	n	1.160633431508522	15.664236301261765
1626	545	1767	Barcroft Observatory	39.1904582444711	74.48706845854429	3018.1671722111855	UTC+2	n	2.5612275105125026	15.967655807281465
1627	545	1420	University of Tokyo Atacama Observatory	31.868890262480306	-30.962332365890774	763.5767350964213	UTC+2	n	9.32229865455269	17.485222825634423
1628	545	38	Mauna Kea Observatory	-69.129422589998	-37.04186749132097	1553.5151498682603	UTC-4	n	8.262487404751674	18.684225702053602
1629	545	2118	Gornergrat Observatory	150.51617072660923	-30.0761343582899	3683.826461764719	UTC+10	n	9.337803174375496	24.65153192030327
1630	546	2879	University of Tokyo Atacama Observatory	96.35070992457457	-20.32629687211287	3640.6914299843775	UTC+6	n	6.14146573848107	18.765452052197475
1631	546	917	Sphinx Observatory	-13.29875064486626	36.221425560884896	1384.8817623285101	UTC+0	n	2.1282097626601937	24.31345353013906
1632	546	456	Barcroft Observatory	124.00063845793494	-43.62246184443219	2697.082044477883	UTC+8	n	8.30630391360322	18.653656184498555
1633	548	1081	Peak Terskol Observatory	75.1533117666261	-63.649193724313434	2298.119278085954	UTC+5	n	7.8815693353012914	23.99647161923312
1634	548	680	Mauna Kea Observatory	-135.58597335843237	17.61006637986418	3343.7127325732813	UTC-9	n	0.4715934875911576	21.690245170512377
1635	548	1887	High Altitude Water Cherenkov Gamma-Ray Observatory	-113.52524894841532	55.96563950930903	1385.4103931538293	UTC-7	n	8.872012327140707	19.03868225141203
1636	549	1980	Gornergrat Observatory	-0.03256101311322368	21.344393865084456	2869.515318583484	UTC+0	n	7.46442572350639	16.332756926485366
1637	549	2705	Haleakala Observatory	-30.091700412576557	26.430350411231913	783.6053247961061	UTC-2	y	0.0658732828970976	23.424299500826205
1638	549	999	Chacaltaya Astrophysical Observatory	-58.37925472673611	-2.4041082590178746	4511.1342076809915	UTC-3	n	0.5653713721106224	19.885698398230964
1639	549	2060	Chacaltaya Astrophysical Observatory	-147.0621143089307	-18.82627461140533	25.88243707091946	UTC-9	n	7.741962791229576	23.175201465824163
1640	550	1617	Indian Astronomical Observatory	150.74418432160854	22.33525836095724	3960.1593913275074	UTC+10	n	2.060248020260802	17.08584450704572
1641	550	809	Llano de Chajnantor Observatory	113.06669964461082	20.381060941082225	1853.2266546719416	UTC+7	n	0.2026673450202643	17.790176850661275
1642	550	2269	Llano del Hato National Astronomical Observatory	158.94891427115533	-41.665794690922624	1856.998099326232	UTC+10	n	6.350860528394112	18.75488036204355
1643	551	1975	Mount Graham International Observatory	-25.028359914428393	63.19621160204528	1896.779037183762	UTC-1	n	9.20680201793143	24.773562500823658
1644	551	70	Indian Astronomical Observatory	114.20553774279057	-54.14694368649183	134.2931328731313	UTC+7	n	9.672590923129242	24.18982467846573
1645	551	1199	Llano de Chajnantor Observatory	-164.05873474720696	-46.73481093436811	300.54220690361376	UTC-10	n	1.582229716264102	21.097217471833975
1646	552	1774	High Altitude Water Cherenkov Gamma-Ray Observatory	-78.34466283634879	71.15667935891088	3199.3233220723405	UTC-5	n	0.12664734691157364	16.837664700695278
1647	552	2409	Shiquanhe Observatory 	-18.515848122263378	15.073329972961574	4308.646292832827	UTC-1	n	0.30094270227193465	24.565488378438353
1648	552	900	Plateau Observatory	-92.74558894125109	32.05691993259731	2470.434244979205	UTC-6	n	8.040020212440481	20.471766473205417
1649	552	1456	Atacama Cosmology Telescope	146.366109158247	-47.51541195738131	47.495899151651685	UTC+9	n	6.465973699760326	15.130861522824496
1650	552	2073	Notre Dame University-Louaiz Observatory	26.299984557765413	-20.776611966768606	2088.198279535623	UTC+1	n	4.159033972184667	20.66684104150848
1651	553	467	Chacaltaya Astrophysical Observatory	-27.13783377640368	-58.385066651583145	3192.824727237477	UTC-1	n	2.383178345443453	22.248352377855255
1652	553	2337	James Ax Observatory	-159.49085502143353	10.474405794294029	1117.772232031002	UTC-10	n	3.4327574351407986	23.602200306683976
1653	553	13	Magdalena Ridge Observatory	12.448928326860027	2.2394925328048174	2948.1751132921236	UTC+0	n	3.650768411127289	17.72325358946706
1654	554	2693	Yangbajing International Cosmic Ray Observatory	92.26821654531057	-23.278068318045385	1188.4774357442939	UTC+6	n	5.260963208591017	16.36784952375327
1655	554	2860	Concordia Station	-40.18739421659768	-73.16724368581441	5128.2172318079265	UTC-2	n	5.302534503616171	15.561240581811425
1656	555	1441	Llano del Hato National Astronomical Observatory	-11.477819924366344	-73.89256090915269	2131.245393362561	UTC+0	n	5.954864126145165	22.9989279425542
1657	555	1195	Sphinx Observatory	-171.34408210061295	74.53707218185053	2746.770070062703	UTC-11	n	3.3870745014035055	24.87673908038158
1658	555	2131	Large Latin American Millimeter Array	-25.082634070601188	50.05944180794489	2612.61508014363	UTC-1	y	3.013419237113999	16.64134374449263
1659	556	2505	Llano de Chajnantor Observatory	17.89462982184429	-64.59524762623286	2194.333607759336	UTC+1	n	8.41568929594146	17.895461831166546
1660	556	2452	University of Tokyo Atacama Observatory	88.33539111408851	5.500802618122719	1912.364843683641	UTC+5	n	6.887193138837916	18.18462936898874
1661	557	586	Yangbajing International Cosmic Ray Observatory	-165.09914545346118	-20.729855638338606	5194.793413092415	UTC-11	n	4.96026677892209	24.15373481031368
1662	558	2026	Receiver Lab Telescope	28.79053435859936	-34.9196570236097	4839.111501533028	UTC+1	n	1.071287816518638	21.64142637161631
1663	558	1383	European Extremely Large Telescope	143.89260572966623	-54.258020114312814	4771.84735117607	UTC+9	n	0.7126787835934589	17.125653480721837
1664	558	751	Gornergrat Observatory	-142.45685621539172	-44.59575026920067	402.33872181960567	UTC-9	y	9.306523896319732	23.51408490096976
1665	558	2042	Haleakala Observatory	-159.914574024794	58.29584239007335	2763.475860508514	UTC-10	n	3.1395002874909093	20.52265864137897
1666	559	1939	James Ax Observatory	44.29219621931003	18.086390532820914	3837.485305959835	UTC+2	n	8.632411904767723	16.667740206953475
1667	559	209	Llano de Chajnantor Observatory	75.22934765856343	-51.130178915601476	1608.643518522199	UTC+5	n	9.560981173264812	22.108638560379582
1668	559	546	Chacaltaya Astrophysical Observatory	-10.630085366168345	-71.50267945804744	154.69259865984668	UTC+0	n	1.9748339962539585	16.110819811663767
1669	560	287	Mauna Loa Observatory	82.85428151564167	42.08432757969882	697.6337217657975	UTC+5	n	6.952770944037377	20.572790712934676
1670	560	1743	Haleakala Observatory	99.1408498685347	57.84699977337834	3202.7449679404845	UTC+6	n	0.7457251150171496	18.23195151305835
1671	560	2206	Gornergrat Observatory	-28.72718093356241	47.496310897581665	3127.701015852067	UTC-1	n	6.169316502864037	24.04702656877321
1672	561	1411	Receiver Lab Telescope	22.491141143857476	44.779877265744204	1476.7146938088208	UTC+1	n	6.88657417812279	22.813758332405214
1673	561	2824	Very Long Baseline Array	19.60984318866889	-17.431011755766917	627.9604182569301	UTC+1	n	0.06524500357855678	24.083529172132998
1674	561	1922	Mauna Kea Observatory	97.42593427373276	78.30754499801162	2690.3021105269486	UTC+6	n	5.830559852601034	18.435244921402713
1675	562	2632	Haleakala Observatory	76.26422256591854	45.27980475686006	3146.8218953277874	UTC+5	n	0.5005719677799325	23.103127592736193
1676	562	1479	Mount Graham International Observatory	-0.4172369348522409	-10.143125516533814	3547.641215342087	UTC+0	n	4.315472655077669	22.183336272747248
1677	562	1844	High Altitude Water Cherenkov Gamma-Ray Observatory	66.68669709541075	-6.193258864360985	2692.2697403142324	UTC+4	n	3.1999118368909274	22.140554440186587
1678	562	1431	Llano del Hato National Astronomical Observatory	5.385719665061174	15.240850462798207	574.0328663277353	UTC+0	n	6.317959875056516	16.377715536246196
1679	563	2790	Very Long Baseline Array	166.94889564626277	-68.96749942516679	3904.1452453706193	UTC+11	y	1.3621008584348704	19.764276869548606
1680	563	2760	Magdalena Ridge Observatory	-79.34335444469453	-70.49417151988922	3677.531564268895	UTC-5	n	4.927302278586831	21.14192271207921
1681	563	368	High Altitude Water Cherenkov Gamma-Ray Observatory	-62.82905461074709	-12.166203527465754	2015.314550800664	UTC-4	n	7.21905592449588	24.498889667135337
1682	564	2287	Yangbajing International Cosmic Ray Observatory	-11.950997951154193	36.2328737348156	4331.495533449077	UTC+0	n	8.96359064718899	24.863973860115685
1683	564	813	Llano de Chajnantor Observatory	-4.619840248290302	-57.682940089712	4535.9445218723195	UTC+0	n	8.400292445110164	18.82621933674317
1684	564	2025	Sphinx Observatory	-48.97669566356291	44.479477493955756	4105.195965732518	UTC-3	n	9.669787359386333	23.816358299387517
1685	565	2402	Iranian National Observatory	136.49217712598852	-48.851583811177655	2313.22936644554	UTC+9	n	5.911045757643471	16.637504566501505
1686	565	1783	Sphinx Observatory	140.84210160956263	-19.919337234258805	4739.576162500573	UTC+9	n	4.45330351362365	22.55098428415752
1687	566	18	Shiquanhe Observatory 	-19.430677800919455	-34.12763864486941	363.0527746773983	UTC-1	n	5.619806469155659	18.517569524337397
1688	566	1382	Iranian National Observatory	146.49388462783332	-11.067594503050188	2306.9787760913273	UTC+9	n	8.218569094895711	18.583802198531664
1689	566	2087	Mount Graham International Observatory	-27.37403947282536	-71.25834537634888	1520.4027842567198	UTC-1	n	3.8934315851463075	23.163920485660178
1690	566	1334	Concordia Station	159.7859192488824	68.41331811148743	1345.1453498646076	UTC+10	n	6.300425290906647	21.389051886218667
1691	566	621	Peak Terskol Observatory	70.01658325908517	70.94124169690755	4344.692003226715	UTC+4	n	1.902094312196111	19.140567430845156
1692	567	2652	Atacama Cosmology Telescope	-91.5402224729611	-60.80336427055979	4472.748794482898	UTC-6	n	0.007304588304987147	19.324064607015263
1693	568	2707	Gornergrat Observatory	124.52885743073313	-64.54113972236891	613.8244401114772	UTC+8	n	5.1090131087877175	17.48676530928989
1694	569	1047	Receiver Lab Telescope	125.06519552462669	27.027327167008394	3353.675292958412	UTC+8	n	5.739619601259558	15.488631937581484
1695	570	1953	Peak Terskol Observatory	-104.15033263043352	-38.44376730534041	2828.1948881463377	UTC-6	y	6.1788225164215795	22.660338707245927
1696	570	1179	Very Long Baseline Array	163.74166608995125	-50.43431964415877	2027.1352794528773	UTC+10	n	5.153267627708069	23.981392843809793
1697	570	1565	Gornergrat Observatory	-167.75193909832524	-76.1193056102993	3625.045729727331	UTC-11	n	1.0678861381511295	23.41234773345775
1698	570	2997	Haleakala Observatory	-104.26774625359961	66.55594000878716	2857.294380529587	UTC-6	y	1.9161156761476972	19.53477795504523
1699	571	2679	Receiver Lab Telescope	-169.52451530995245	-20.31232629890779	4671.4860778857565	UTC-11	n	9.053611867729778	19.077989138185963
1700	571	752	Barcroft Observatory	143.1938678459316	50.97884675728514	2344.8303299888935	UTC+9	n	4.351686725450548	23.17849544311523
1701	572	1594	Gornergrat Observatory	8.026073513536602	76.87874606420746	1401.8681569188661	UTC+0	n	3.6708779905158986	22.522304231147846
1702	572	2098	Chacaltaya Astrophysical Observatory	-177.26163861146594	-72.27689053028577	1766.4680084881225	UTC-11	n	3.6703121903572358	17.150592558464936
1703	573	756	Llano de Chajnantor Observatory	-37.128336605751855	-35.69694639057063	4093.959806667808	UTC-2	y	9.424039879891147	24.09492805801979
1704	573	2620	James Ax Observatory	-5.484996811751216	-63.540851623001174	1001.8912313972684	UTC+0	n	0.4850123732912637	16.038086051078036
